id,quietness,speed,pause,cyclable,walkable
4678082,60,20,0,1,1
4678083,60,20,0,1,1
4678084,25,24,0,1,0
4678085,60,20,0,1,1
4678086,50,6,0,0,1
4678087,50,6,0,0,1
4678089,50,6,0,0,1
4678090,50,6,0,0,1
4678091,50,6,0,0,1
4678092,50,6,0,0,1
4678093,50,6,0,0,1
4678094,80,24,0,1,1
4678095,80,24,0,1,1
4678096,80,24,0,1,1
4678097,80,24,0,1,1
4678098,80,24,0,1,1
4678099,80,24,0,1,1
4678100,100,27,0,1,1
4678102,60,20,0,1,1
4678103,60,20,0,1,1
4678104,75,24,0,1,1
4678105,80,24,0,1,1
4678106,80,24,0,1,1
4678107,80,24,0,1,1
4678108,80,24,0,1,1
4678109,80,24,0,1,1
4678110,50,6,0,0,1
4678111,50,6,0,0,1
4678112,75,24,0,1,1
4678113,60,20,0,1,1
4678114,60,20,0,1,1
4678115,65,30,0,1,0
4678116,75,33,0,1,0
4678117,60,20,0,1,1
4678118,80,24,0,1,1
4678119,80,24,0,1,1
4678120,60,20,0,1,1
4678122,50,24,0,1,1
4678123,50,6,0,0,1
4678124,50,6,0,0,1
4678126,80,24,0,1,1
4678127,80,24,0,1,1
4678128,80,24,0,1,1
4678129,100,29,0,1,1
4678130,100,29,0,1,1
4678131,60,20,0,1,1
4678138,60,20,0,1,1
4678139,75,24,0,1,1
4678140,75,24,0,1,1
4678141,75,29,0,1,1
4678142,80,24,0,1,1
4678143,80,24,0,1,1
4678144,100,24,0,1,1
4678146,80,24,0,1,1
4678148,80,24,0,1,1
4678149,100,27,0,1,0
4678150,100,27,0,1,0
4678151,100,27,0,1,0
4678152,100,27,0,1,0
4678153,100,27,0,1,0
4678154,100,27,0,1,0
4678155,100,27,0,1,1
4678156,50,6,0,0,1
4678161,60,20,0,1,1
4678162,80,24,0,1,1
4678163,80,24,0,1,1
4678164,80,24,0,1,1
4678932,60,20,0,1,1
4678935,60,20,0,1,1
4678936,60,20,0,1,1
4678940,50,6,0,0,1
4678941,80,24,0,1,1
4678942,60,20,0,1,1
4678944,60,20,0,1,1
4678945,60,20,0,1,1
4678946,80,24,0,1,1
4678947,60,20,0,1,1
4678950,80,24,0,1,1
4678951,80,24,0,1,1
4678953,80,24,0,1,1
4678954,80,24,0,1,1
4678960,60,20,0,1,1
4678966,64,6,10,1,1
4678967,60,20,0,1,1
4678989,100,27,0,1,1
4678992,100,30,0,1,1
4678994,70,12,0,1,1
4678998,80,24,0,1,1
4678999,60,20,0,1,1
4679005,60,20,0,1,1
4679007,80,24,0,1,1
4679008,50,6,0,0,1
4679009,75,27,0,1,0
4679010,50,33,0,1,0
4679011,80,24,0,1,1
4679012,15,24,0,1,0
4679013,60,20,0,1,1
4679015,60,20,0,1,1
4679017,80,24,0,1,1
4861639,100,27,0,1,1
4861659,90,23,0,1,1
4937416,100,30,0,1,1
4937419,100,27,0,1,1
4937571,60,20,0,1,1
4938001,50,6,0,0,1
4938010,50,6,0,0,1
4938257,60,20,0,1,1
4938267,50,6,0,0,1
4938272,50,6,0,0,1
4938274,50,6,0,0,1
4938283,50,6,0,0,1
4938287,50,6,0,0,1
4938289,50,6,0,0,1
4938295,50,6,0,0,1
4938296,50,6,0,0,1
4938302,50,6,0,0,1
4991404,50,6,0,0,1
4991418,80,24,0,1,1
4991496,25,24,0,1,0
5094873,95,11,1,1,1
5137551,100,29,0,1,1
5148200,80,24,0,1,1
5148666,60,20,0,1,1
5148667,60,20,0,1,1
5156267,60,20,0,1,1
5202442,70,24,0,1,1
5202443,60,20,0,1,1
5236340,100,30,0,1,1
5236346,42,12,10,1,1
5236347,80,23,1,1,1
5236353,50,6,0,0,1
5236354,50,6,0,0,1
5236355,50,6,0,0,1
5236358,100,29,0,1,1
5236363,100,30,0,1,1
5236364,70,26,0,1,1
5236365,75,29,0,1,1
5236366,70,26,0,1,1
5236367,100,30,0,1,1
5236371,100,32,0,1,1
5236442,50,6,0,0,1
5236443,50,6,0,0,1
5535162,75,24,0,1,1
5535164,60,20,0,1,1
5535165,60,20,0,1,1
5535166,60,20,0,1,1
5651131,25,24,0,1,0
8066446,100,30,0,1,1
8066448,80,24,0,1,0
8066449,80,24,0,1,1
8066450,80,24,0,1,1
8066451,60,20,0,1,1
8066452,80,24,0,1,1
8066453,60,20,0,1,1
8066454,75,24,0,1,1
8066455,60,20,0,1,1
8066457,80,24,0,1,1
8066459,80,24,0,1,1
8066460,80,24,0,1,1
8066461,60,18,1,1,1
8066462,80,24,0,1,1
8066463,80,24,0,1,1
8066464,45,15,1,1,1
8066465,45,15,1,1,1
8066466,45,15,1,1,1
8066467,80,24,0,1,1
8066468,60,20,0,1,1
8066470,75,27,0,1,1
8066471,75,27,0,1,1
8066473,80,24,0,1,1
8066474,80,24,0,1,1
8066476,80,24,0,1,1
8066477,75,24,0,1,1
8066479,80,24,0,1,1
8066480,80,24,0,1,1
8066484,100,29,0,1,1
8067738,100,30,0,1,1
8067739,100,30,0,1,1
8299622,75,24,0,1,1
8300744,100,27,0,1,1
8302401,100,30,0,1,1
9039411,80,24,0,1,1
9039616,100,27,0,1,1
9042753,100,27,0,1,1
9678055,25,24,0,1,0
10220757,80,20,0,1,1
10361499,50,6,0,0,1
10566418,65,30,0,1,0
10566429,25,24,0,1,0
10864767,50,6,0,0,1
10864907,50,6,0,0,1
10864916,50,6,0,0,1
10864929,90,16,0,1,1
10864954,90,16,0,1,1
10865014,50,6,0,0,1
10865048,50,6,0,0,1
10865054,50,6,0,0,1
11099280,80,24,0,1,1
11099312,60,20,0,1,1
11099376,60,20,0,1,1
11099894,100,27,0,1,1
12373797,60,20,0,1,1
12682138,100,29,0,1,1
12682144,70,24,0,1,1
12727892,50,6,0,0,1
12874041,50,6,0,0,1
12874596,50,6,0,0,1
13261403,42,5,2,1,1
13262169,70,12,0,1,1
13262827,60,12,2,1,1
13488289,90,24,0,1,1
13855412,80,24,0,1,1
13855418,80,24,0,1,1
13855423,80,24,0,1,1
13855433,80,24,0,1,1
13864094,70,6,3,0,1
13864472,70,6,3,0,1
13870759,70,12,0,1,1
14474013,60,20,0,1,0
14474172,100,27,0,1,1
14680109,70,12,0,1,1
15394834,60,20,0,1,1
15805138,25,1,15,0,1
22117876,80,24,0,1,1
23206008,50,6,0,0,1
23207128,15,24,0,1,0
23207229,70,6,3,0,1
23207535,50,6,0,0,1
23255060,80,24,0,1,1
23255061,70,12,0,1,1
23255062,60,18,1,1,1
23255064,70,20,0,1,1
23255065,50,6,0,0,1
23255066,100,27,0,1,1
23255067,50,6,0,0,1
23255068,80,24,0,1,1
23255069,60,20,0,1,1
23255070,60,20,0,1,1
23255071,45,15,1,1,1
23255072,50,6,0,0,1
23255073,60,20,0,1,1
23255074,80,24,0,1,1
23255075,80,24,0,1,1
23255076,60,20,0,1,1
23255241,40,20,0,1,1
23255243,100,30,0,1,1
23255244,100,30,0,1,1
23255245,100,30,0,1,1
23255246,100,30,0,1,1
23278024,60,20,0,1,1
23401841,53,9,1,1,1
23401844,60,20,0,1,1
23428781,60,20,0,1,1
23428796,60,20,0,1,1
23428810,54,6,2,1,1
23428829,50,6,0,0,1
23428873,60,20,0,1,1
23428875,60,20,0,1,1
23428880,60,20,0,1,1
23428884,50,6,0,0,1
23428920,50,6,0,0,1
23428987,50,6,10,1,1
23428998,60,20,0,1,1
23439420,50,6,0,0,1
23439430,60,20,0,1,1
23439476,60,20,0,1,1
23439523,50,6,0,0,1
23440048,60,20,0,1,1
23440119,60,20,0,1,1
23440137,50,6,0,0,1
23441835,50,6,0,0,1
23442122,60,20,0,1,1
23466298,60,20,0,1,1
23466326,60,20,0,1,1
23466334,60,20,0,1,1
23468837,60,20,0,1,1
23469538,60,20,0,1,1
23502313,50,6,0,0,1
23502314,50,6,0,0,1
23659282,50,6,0,0,1
23659294,50,6,0,0,1
23659370,50,6,0,0,1
23659374,50,6,0,0,1
23659418,60,20,0,1,1
23721098,60,20,0,1,1
23726004,50,6,10,1,1
23794291,100,27,0,1,1
23799054,50,6,0,0,1
23799055,50,6,0,0,1
23799056,100,29,0,1,1
23799057,100,29,0,1,1
23799059,75,29,0,1,1
23799061,75,29,0,1,1
23799706,50,6,0,0,1
23799707,50,6,0,0,1
23911334,80,27,1,1,1
23911335,100,27,0,1,1
23911336,100,27,0,1,1
23911337,60,24,0,1,1
23911338,60,24,0,1,1
23911347,100,29,0,1,1
23911351,80,24,0,1,1
23911352,90,26,0,1,1
23911368,100,27,0,1,1
23911369,100,27,0,1,1
23911370,80,24,0,1,1
23911371,80,24,0,1,1
23911372,100,27,0,1,1
24000262,50,27,0,1,1
24000263,75,26,0,1,1
24000266,80,20,0,1,1
24000267,80,20,0,1,1
24004575,25,24,0,1,0
24004576,25,24,0,1,0
24160783,25,2,10,1,1
24160784,60,20,0,1,1
24160785,50,6,0,0,1
24204700,50,6,0,0,1
24226793,50,6,0,0,1
24270501,55,27,0,1,0
24270502,100,30,0,1,1
24270504,75,27,0,1,1
24270505,75,27,0,1,1
24270506,75,27,0,1,1
24357279,50,6,0,0,1
24357368,60,20,0,1,1
24357464,60,20,0,1,1
24357465,60,20,0,1,1
24357468,60,20,0,1,1
24357470,60,20,0,1,1
24357475,60,20,0,1,1
24357476,60,20,0,1,1
24357483,60,20,0,1,1
24368684,60,20,0,1,1
24368693,60,20,0,1,1
24368700,60,20,0,1,1
24368897,100,27,0,1,1
24369271,50,6,0,0,1
24382364,50,6,0,0,1
24443713,80,26,0,1,1
24446571,95,11,1,1,1
24448524,100,27,0,1,1
24493040,100,29,0,1,1
24493041,100,30,0,1,1
24493042,100,32,0,1,1
24493044,100,32,0,1,0
24493047,100,32,0,1,1
24493048,95,24,0,1,1
24493049,95,24,0,1,1
24493050,95,24,0,1,1
24493051,95,24,0,1,1
24493053,95,24,0,1,1
24493054,50,6,0,0,1
24493055,50,6,0,0,1
24493056,50,6,0,0,1
24493084,80,24,0,1,1
24511786,50,6,0,0,1
24556999,50,6,0,0,1
24612950,80,20,0,1,1
24612952,36,8,2,1,1
24620603,60,20,0,1,1
24695448,60,20,0,1,1
24746129,75,24,0,1,1
24746132,30,2,2,0,1
24768267,75,24,0,1,1
24768268,75,24,0,1,1
24768652,50,6,0,0,1
24768653,50,6,10,1,1
24768654,25,1,15,0,1
24768655,50,6,0,0,1
24768656,25,1,15,0,1
24885144,48,10,2,1,1
24977701,60,20,0,1,1
24977709,60,20,0,1,1
24977762,60,20,0,1,1
24977773,50,6,10,1,1
24977815,60,20,0,1,1
24990614,50,6,0,0,1
24990945,50,6,0,0,1
24992148,50,6,0,0,1
24992680,50,6,0,0,1
24999156,64,6,10,1,1
25003441,50,6,0,0,1
25003446,50,6,10,1,1
25003454,50,6,10,1,1
25003460,50,6,0,0,1
25003627,100,30,0,1,1
25003628,100,30,0,1,1
25007281,25,24,0,1,0
25022068,25,24,0,1,0
25159819,50,6,0,0,1
25315142,50,6,0,0,1
25404196,50,6,0,0,1
25404197,60,20,0,1,1
25404220,50,6,0,0,1
25404480,50,6,0,0,1
25468149,50,6,0,0,1
25635413,70,12,9,1,1
25635414,70,12,9,1,1
25635777,64,6,10,1,1
25656379,50,6,0,0,1
25670805,50,6,0,0,1
25713823,50,6,0,0,1
25722042,50,6,0,0,1
25722051,50,6,0,0,1
25722076,50,6,0,1,1
25729786,60,20,0,1,1
25751091,50,6,0,0,1
25751103,50,6,0,0,1
25751115,50,6,0,0,1
25751144,25,1,15,0,1
25757308,50,6,0,0,1
25774333,25,1,15,0,1
25774644,64,6,10,1,1
25775211,50,6,0,0,1
25775212,50,6,0,0,1
25775216,50,6,0,0,1
25775240,64,6,10,1,1
26115693,50,6,0,0,1
26116015,60,18,1,1,1
26136045,80,24,0,1,1
26151136,50,6,0,0,1
26193742,50,6,0,0,1
26193847,50,6,0,0,1
26193898,50,6,0,0,1
26200353,50,6,0,0,1
26200355,50,6,0,0,1
26201064,50,6,0,0,1
26212661,50,6,0,0,1
26212691,25,1,15,0,1
26249814,50,6,0,0,1
26370626,50,6,0,0,1
26378155,60,20,0,1,1
26415198,50,6,0,0,1
26415204,50,6,0,0,1
26415205,50,6,0,0,1
26446036,50,6,0,0,1
26446037,50,6,0,0,1
26470967,45,15,1,1,1
26471013,45,15,1,1,1
26512451,50,6,0,0,1
26642898,70,12,0,1,1
26643679,75,26,0,1,1
26648555,48,7,0,0,1
26707956,25,1,15,0,1
26707957,50,6,0,0,1
26707962,60,20,0,1,1
26799197,50,6,0,0,1
26799241,50,6,0,0,1
26799356,50,6,0,0,1
26799434,50,6,0,0,1
26799447,50,6,0,0,1
26801419,70,24,0,1,1
26801422,50,6,0,0,1
26801444,50,6,0,0,1
26801452,50,6,0,0,1
26801693,50,6,0,0,1
26801694,25,1,15,0,1
26801695,50,6,0,0,1
26801698,25,1,15,0,1
26801700,50,6,0,0,1
26801730,30,2,2,0,1
26801731,50,6,0,0,1
26801827,50,6,0,0,1
26810259,100,13,0,1,1
26810260,100,13,0,1,1
26810390,50,6,0,0,1
26810427,50,6,0,0,1
26810462,50,6,0,0,1
26810483,50,6,0,0,1
26816066,75,27,0,1,1
26816320,50,6,10,1,1
26816327,50,6,0,0,1
26816418,50,6,0,0,1
26816419,50,6,0,0,1
26816524,60,20,0,1,1
26935065,70,26,0,1,1
26981285,50,6,0,0,1
27033475,70,12,0,1,1
27046941,80,24,0,1,1
27046988,50,6,0,0,1
27047628,60,20,0,1,1
27047642,54,7,10,1,1
27048274,25,1,15,0,1
27048297,50,6,0,0,1
27048326,50,6,0,0,1
27048415,25,24,0,1,0
27102436,30,2,2,0,1
27102441,50,6,0,0,1
27102467,50,6,10,1,1
27110491,70,24,0,1,1
27116062,50,6,0,0,1
27136798,100,27,0,1,0
27137182,50,6,0,0,1
27154455,60,20,0,1,1
27154466,50,6,0,0,1
27154476,50,6,0,0,1
27154484,50,6,0,0,1
27160409,50,6,0,0,1
27167246,50,6,10,1,1
27227497,50,6,0,0,1
27281043,70,12,0,1,1
27281044,80,24,0,1,1
27281056,90,12,2,1,1
27292548,70,24,0,1,1
27293334,50,6,0,0,1
27301602,60,20,0,1,1
27301604,60,20,0,1,1
27301607,60,20,0,1,1
27370196,50,6,0,0,1
27370197,60,20,0,1,1
27370198,50,6,0,0,1
27370199,60,20,0,1,1
27421489,100,29,0,1,1
27421490,25,27,0,1,0
27421491,90,24,0,1,1
27421492,100,29,0,1,1
27430424,50,6,0,0,1
27430435,30,2,2,0,1
27493357,50,6,10,1,1
27493460,50,6,10,1,1
27521791,50,6,10,1,1
27521926,50,6,10,1,1
27546069,60,20,0,1,1
27558405,50,6,0,0,1
27561234,50,6,0,0,1
27561237,50,6,0,0,1
27644188,50,6,0,0,1
27644228,50,6,0,0,1
27644256,80,24,0,1,1
27644398,50,6,0,0,1
27680073,50,6,0,0,1
27680101,50,6,0,0,1
27733871,50,6,0,0,1
27738049,50,6,0,0,1
27738069,50,6,0,0,1
27812050,50,6,0,0,1
27815980,100,30,0,1,1
27815987,100,30,0,1,1
27816044,100,16,0,1,1
27827017,100,27,0,1,1
27827018,100,27,0,1,1
28028224,50,6,0,0,1
28028227,50,6,0,0,1
28028229,50,6,0,0,1
28100935,60,20,0,1,1
28103206,90,16,0,1,1
28176094,60,8,0,0,1
28176095,60,8,0,0,1
28176096,50,6,0,0,1
28176098,50,6,0,0,1
28176100,60,8,0,0,1
28182643,50,6,0,0,1
28182644,50,6,10,1,1
28263963,50,6,0,0,1
28263964,50,6,0,0,1
28263965,50,6,0,0,1
28263966,50,6,0,0,1
28263967,50,6,0,0,1
28263968,50,6,0,0,1
28263969,50,6,0,0,1
28263970,50,6,0,0,1
28263971,50,6,0,0,1
28263973,50,6,0,0,1
28267436,25,1,15,0,1
28267482,50,6,0,0,1
28267483,50,6,0,0,1
28267487,50,6,0,0,1
28342801,70,12,0,1,1
28342992,100,27,0,1,1
28344533,80,20,0,1,0
28344985,50,6,0,0,1
28344987,50,6,0,0,1
28344989,50,6,0,0,1
28345000,50,6,0,0,1
28345002,50,6,0,0,1
28363992,60,20,0,1,1
28403916,60,20,0,1,1
28403917,50,6,0,0,1
28403918,50,6,0,0,1
28403919,50,6,0,0,1
28403920,50,6,0,0,1
28403921,50,6,0,0,1
28530951,100,27,0,1,1
28603645,50,6,0,0,1
28621513,80,24,0,1,1
28621564,50,6,0,0,1
28621639,50,6,0,0,1
28621673,60,20,0,1,1
28621692,60,20,0,1,1
28630595,100,27,0,1,1
28657610,80,24,0,1,1
28657655,60,20,0,1,1
28736502,50,6,0,0,1
28817272,50,6,0,0,1
28817274,50,6,0,0,1
28818261,50,6,0,0,1
28818262,50,6,0,0,1
28818263,25,1,15,0,1
28822026,50,6,10,1,1
29027330,50,6,0,0,1
29068740,50,6,10,1,1
29099548,50,6,0,0,1
29182256,50,6,10,1,1
29182257,60,20,0,1,1
29182265,50,6,10,1,1
29189176,60,20,0,1,1
29189180,60,20,0,1,1
29203008,50,6,0,0,1
29207814,60,20,0,1,1
29214208,50,6,0,0,1
30162519,50,6,0,0,1
30163013,25,1,15,0,1
30163014,25,1,15,0,1
30163015,100,27,0,1,1
30163016,100,18,0,1,1
30163017,25,1,15,0,1
30163293,100,32,0,1,1
30163294,100,30,0,1,1
30163306,100,27,0,1,1
30163307,100,27,0,1,1
30186760,50,6,0,0,1
30186805,50,6,0,0,1
30186877,50,6,0,0,1
30335817,48,7,0,0,1
30335818,50,6,0,0,1
30335967,25,24,0,1,0
30427938,50,6,0,0,1
30427996,100,27,0,1,1
30427999,100,29,0,1,1
30489896,50,6,0,0,1
30491130,50,6,10,1,1
30491147,60,20,0,1,1
30600262,40,24,0,1,1
30610121,50,6,0,0,1
30715461,50,6,0,0,1
30715470,50,6,0,0,1
30715478,50,6,0,0,1
30715985,60,20,0,1,1
30715996,60,20,0,1,1
30716013,60,20,0,1,1
30716103,50,6,0,0,1
30716233,50,6,0,0,1
30716688,50,6,0,0,1
30780492,50,6,0,0,1
30780493,60,20,0,1,1
30780494,50,6,0,0,1
30831396,50,6,0,0,1
30927350,50,6,0,0,1
31152413,25,24,0,1,0
31152416,25,24,0,1,0
31152417,60,24,0,1,1
31153642,60,24,0,1,1
31154123,40,24,0,1,1
31154124,40,26,0,1,1
31159792,15,24,0,1,0
31159794,40,24,1,1,0
31159939,70,26,0,1,1
31159940,80,26,0,1,1
31278728,60,20,0,1,1
31278730,75,26,0,1,1
31278731,65,30,0,1,0
31278732,35,27,0,1,0
31278734,55,27,0,1,0
31453147,50,6,0,0,1
31476850,65,30,0,1,0
31476855,25,24,0,1,0
31478873,25,24,0,1,0
31773811,50,6,10,1,1
31774363,50,6,0,0,1
31774381,50,6,0,0,1
31774444,50,6,0,0,1
31774490,50,6,0,0,1
31774530,50,6,0,0,1
31775067,50,6,0,0,1
31775079,50,6,0,0,1
31775116,50,6,0,0,1
31775522,50,6,0,0,1
32037127,50,6,0,0,1
32037730,54,7,10,1,1
32048795,25,1,15,0,1
32069119,50,6,0,0,1
32204272,50,6,0,0,1
32243366,50,6,0,0,1
32243383,25,1,15,0,1
32243389,25,1,15,0,1
32243391,50,6,0,0,1
32245577,50,6,10,1,1
32277763,100,30,0,1,1
32277768,100,30,0,1,1
32278041,70,12,9,1,1
32306227,60,20,0,1,1
32491185,60,20,0,1,1
32510987,50,6,0,0,1
32543608,80,24,0,1,1
32547523,50,6,0,0,1
32554499,60,20,0,1,1
32708075,30,2,2,0,1
32708076,30,2,2,0,1
32708077,50,6,0,0,1
32708078,30,2,2,0,1
32708079,30,2,2,0,1
32708080,75,24,0,1,1
32708081,50,6,0,0,1
32708082,30,2,2,0,1
32708083,30,2,2,0,1
32708085,30,2,2,0,1
32708086,30,2,2,0,1
32719173,50,6,0,0,1
32719217,25,1,15,0,1
32812996,25,24,0,1,0
32837127,60,20,0,1,1
32837131,60,20,0,1,1
32837315,60,20,0,1,1
32857814,60,20,0,1,1
32857816,60,20,0,1,1
32857817,60,20,0,1,1
32857818,50,6,0,0,1
32857819,60,20,0,1,1
32857820,60,20,0,1,1
32857821,60,20,0,1,1
32857823,60,20,0,1,1
32857824,60,20,0,1,1
32857825,60,20,0,1,1
32857826,60,20,0,1,1
32857827,60,20,0,1,1
32857828,60,20,0,1,1
32857829,60,20,0,1,1
32857830,60,20,0,1,1
32857831,60,20,0,1,1
32857832,60,20,0,1,1
32857833,60,20,0,1,1
32857834,60,20,0,1,1
32857835,60,20,0,1,1
32857837,60,20,0,1,1
32857838,60,20,0,1,1
32857839,60,20,0,1,1
32857840,60,20,0,1,1
32857842,60,20,0,1,1
32857844,60,20,0,1,1
32857847,70,24,0,1,1
32857851,60,20,0,1,1
32857852,60,20,0,1,1
32861783,60,20,0,1,1
32861784,80,24,0,1,1
32863765,80,24,0,1,1
32872395,60,20,0,1,1
32943247,60,20,0,1,1
32943248,60,20,0,1,1
32943249,60,20,0,1,1
32943250,60,20,0,1,1
32943251,60,20,0,1,1
32943252,60,20,0,1,1
32943253,60,20,0,1,1
32943254,60,20,0,1,1
32943255,60,20,0,1,1
32943259,60,20,0,1,1
32943261,60,20,0,1,1
32943262,60,20,0,1,1
32943348,53,9,1,1,1
32954195,60,20,0,1,1
32965767,60,20,0,1,1
32965768,60,20,0,1,1
32965769,60,20,0,1,1
32965770,60,20,0,1,1
32965771,60,20,0,1,1
32965772,60,20,0,1,1
32965773,60,20,0,1,1
32965774,60,20,0,1,1
32965775,60,20,0,1,1
32965780,60,20,0,1,1
33167824,30,2,2,0,1
33167827,50,6,0,0,1
33167830,25,24,0,1,0
33167970,25,24,0,1,0
33492282,50,6,0,0,1
33544931,100,27,0,1,1
33544939,100,27,0,1,1
33544967,100,27,0,1,1
33573651,100,27,0,1,1
33721886,55,27,0,1,0
33844414,50,6,0,0,1
33850689,60,20,0,1,1
33914804,100,27,0,1,1
34158291,50,6,0,1,1
34158496,100,27,0,1,1
34158502,100,27,0,1,1
34158503,100,27,0,1,1
34616777,75,27,0,1,1
34616916,60,20,0,1,1
34616927,60,20,0,1,1
34616944,60,20,0,1,1
34617087,50,6,10,1,1
34617592,30,2,2,0,1
34617657,50,6,0,0,1
34758351,50,6,10,1,1
34878880,100,27,0,1,1
34923929,50,6,0,0,1
35137032,80,24,0,1,1
35670752,60,20,0,1,1
35670755,60,20,0,1,1
35955095,60,24,0,1,1
36068116,50,6,0,0,1
36702287,75,29,0,1,1
36702292,50,6,0,0,1
36812316,100,27,0,1,1
36812317,100,27,0,1,1
36883553,90,29,0,1,1
36883555,100,32,0,1,1
36884359,100,29,0,1,1
36884360,75,27,1,1,1
36884541,80,24,0,1,1
36885220,60,26,0,1,1
36885222,25,24,0,1,0
37253692,50,6,0,0,1
37479692,50,6,0,0,1
37479694,50,6,0,0,1
37479695,50,6,0,0,1
37480377,100,27,0,1,1
37480378,100,27,0,1,1
37566472,50,6,0,0,1
37566473,25,1,15,0,1
37611022,50,6,0,0,1
37615217,50,6,0,0,1
37616906,60,20,0,1,1
37617245,50,6,0,0,1
37617246,50,6,0,0,1
37617248,60,20,0,1,1
37617249,50,6,0,0,1
37632470,90,27,0,1,1
37632472,90,24,0,1,1
37632864,15,24,0,1,0
37632867,15,24,0,1,0
37632868,25,24,0,1,0
37632869,75,33,0,1,1
37632870,75,27,0,1,1
37632871,75,27,0,1,1
37633119,80,24,0,1,1
37633120,90,26,0,1,1
37633121,70,24,1,1,1
37633317,80,23,1,1,1
37633318,35,27,0,1,0
37633319,50,24,1,1,1
37657470,50,6,0,0,1
37657516,50,6,10,1,1
37663955,50,6,0,0,1
37667020,50,6,0,0,1
37686743,50,6,0,0,1
37686744,50,6,0,0,1
37686780,60,20,0,1,1
37715615,50,6,0,0,1
37716481,50,6,0,0,1
37716540,100,32,0,1,1
37716541,100,32,0,1,1
37718621,50,6,0,0,1
37743920,50,6,0,0,1
37743922,50,6,0,0,1
37754430,60,20,0,1,1
37772877,25,1,15,0,1
37773066,50,6,0,0,1
37773080,50,6,0,0,1
37773260,50,6,0,0,1
37773263,80,20,0,1,1
37773268,60,20,0,1,1
37779158,100,13,0,1,1
37779165,25,24,0,1,0
37779166,25,24,0,1,0
37779239,50,6,0,0,1
37779241,50,6,0,0,1
37779395,50,6,0,0,1
37779421,100,30,0,1,1
37785228,53,9,1,1,1
37792962,100,30,0,1,1
37793114,100,29,0,1,1
37793115,100,30,0,1,1
37798163,60,20,0,1,1
37800279,60,20,0,1,1
37800820,60,20,0,1,1
37831169,60,20,0,1,1
37831237,50,6,0,0,1
37831241,60,20,0,1,1
37831281,60,20,0,1,1
37831609,60,20,0,1,1
37831630,50,6,0,0,1
37831689,100,27,0,1,1
37849665,80,24,0,1,1
37850756,100,27,0,1,1
37850758,100,27,0,1,1
37916439,20,24,0,1,0
38007908,50,6,0,1,1
38007955,50,6,0,0,1
38007956,70,12,9,1,1
38007957,50,6,0,0,1
38007959,64,6,10,1,1
38345982,50,6,0,0,1
38503098,100,30,0,1,1
38509868,50,6,0,0,1
38510734,64,6,10,1,1
38510736,50,6,0,0,1
38620500,100,27,0,1,1
38805029,45,15,1,1,1
39121154,50,6,10,1,1
39121156,50,6,10,1,1
39822282,50,24,0,1,1
39822286,25,24,0,1,0
39977823,60,20,0,1,1
40003447,60,20,0,1,1
40503708,80,24,0,1,1
40726988,75,26,0,1,1
40801389,80,24,0,1,1
40876277,40,24,0,1,0
40963886,50,6,0,0,1
41189619,70,24,0,1,1
41189684,100,29,0,1,1
41190137,50,6,0,0,1
41529508,50,6,0,0,1
41601566,60,20,0,1,1
41805243,25,24,0,1,0
41805244,50,24,1,1,0
41832668,100,27,0,1,0
41988555,100,27,0,1,1
41988556,100,27,0,1,1
42038439,80,27,1,1,1
42038440,100,30,0,1,0
42045159,100,27,0,1,1
42045364,70,24,0,1,1
42045366,70,24,0,1,1
42045368,100,27,0,1,1
42045610,50,6,0,0,1
42093771,60,20,0,1,1
42093773,60,20,0,1,1
42112516,54,7,10,1,1
42112880,80,24,0,1,1
42130564,80,24,0,1,1
42142481,70,12,9,1,1
42143226,70,24,0,1,0
42160147,100,27,0,1,0
42222553,75,27,0,1,1
42222556,75,27,0,1,1
42222559,100,24,0,1,1
42263114,100,27,0,1,1
42282139,100,27,0,1,1
42282141,100,27,0,1,1
42282142,100,27,0,1,1
42282277,100,30,0,1,0
42282278,100,27,0,1,1
42287830,100,27,0,1,1
42417272,50,6,0,0,1
42417273,50,6,0,0,1
42417275,50,6,0,0,1
42419026,50,6,0,0,1
42419467,50,6,0,0,1
42419468,60,20,0,1,1
42450978,50,6,0,0,1
42450979,50,6,0,0,1
42582139,100,27,0,1,1
42582142,100,27,0,1,1
42582143,100,27,0,1,1
42601434,60,20,0,1,1
42691276,100,32,0,1,1
42697320,100,30,0,1,1
42734011,80,24,0,1,1
42734013,100,29,0,1,1
42734014,100,30,0,1,1
42737810,60,20,0,1,1
42737811,80,24,0,1,1
42737812,55,27,0,1,0
42737813,25,24,0,1,0
42764658,25,24,0,1,0
42868117,60,20,0,1,1
42868122,60,20,0,1,1
42868127,60,20,0,1,1
42868131,60,20,0,1,1
42868132,60,20,0,1,1
42868148,60,20,0,1,1
42868150,60,20,0,1,1
42869288,60,20,0,1,1
42871026,40,33,0,1,0
42871027,75,27,0,1,0
43036454,100,29,0,1,1
43036455,100,32,0,1,1
43044155,75,29,0,1,1
43044337,60,20,0,1,1
43044338,60,20,0,1,1
43044339,60,20,0,1,1
43044340,60,20,0,1,1
43044514,60,11,2,1,1
43045543,70,24,0,1,1
43125169,25,24,0,1,0
43125195,25,24,0,1,0
43125208,100,27,0,1,1
43125221,100,27,0,1,1
43125267,25,24,0,1,0
43141547,55,27,0,1,0
43176568,90,23,0,1,1
43178101,100,27,0,1,1
43204594,60,20,0,1,1
43210210,60,20,0,1,1
